,regime_prob_0,regime_prob_1,regime_prob_2
2024-10-17,1.0,2.1133907625476318e-40,4.975530412375669e-106
2024-10-18,1.0,2.0456280689522284e-43,3.0392968197394055e-106
2024-10-19,1.0,1.449548338291199e-45,1.3876723927471332e-102
2024-10-20,1.0,2.3139638604245257e-45,2.4036098033534822e-102
2024-10-21,1.0,3.8510769862259154e-45,3.5536504167197946e-102
2024-10-22,1.0,1.7965195341691145e-43,1.1986972608605386e-102
2024-10-23,1.0,8.810669813111604e-43,2.921966238306732e-102
2024-10-24,1.0,9.002717395819795e-40,2.6870811933089326e-104
2024-10-25,1.0,6.4884717884510635e-40,2.8775290520053924e-103
2024-10-26,1.0,4.919808637668929e-36,4.475354378890061e-104
2024-10-27,1.0,7.084126970756542e-36,7.167013540600088e-104
2024-10-28,1.0,7.379067237269637e-36,1.5663480841946414e-103
2024-10-29,1.0,1.1104239501366173e-37,4.141844733632753e-103
2024-10-30,1.0,3.3686552403008514e-39,5.145233460983057e-102
2024-10-31,1.0,5.627104936755072e-36,2.7702396387395363e-102
2024-11-01,1.0,8.948996093041158e-29,1.1742426454004194e-104
2024-11-02,1.0,7.083697978674735e-31,2.1013110822028418e-94
2024-11-03,1.0,1.3757968254912632e-30,1.6990784674306944e-94
2024-11-04,1.0,2.4925852080718347e-30,1.4283940799344372e-94
2024-11-05,1.0,3.322710265484989e-29,3.794372832145683e-94
2024-11-06,1.0,1.445827009114402e-32,5.0508172308951326e-92
2024-11-07,1.0,1.2524187572874915e-54,2.0256455797506967e-89
2024-11-08,1.0,5.936478699277311e-61,2.6560495866159613e-86
2024-11-09,1.0,9.475616867856323e-64,1.155529849397969e-85
2024-11-10,1.0,7.567887787311563e-64,1.756822306231823e-85
2024-11-11,1.0,5.955128762728125e-64,2.182814171464145e-85
2024-11-13,1.0,9.79501421035453e-67,7.637566426807081e-86
2024-11-14,1.0,3.0286259687593985e-74,1.3120390826926317e-85
2024-11-15,1.0,5.151309901377902e-69,3.3468116583970966e-85
2024-11-16,1.0,1.2291905237930365e-54,8.063133994167602e-90
2024-11-17,1.0,2.081199812033092e-54,1.2383495013824588e-89
2024-11-18,1.0,3.2182278458462857e-54,1.6794073766132057e-89
2024-11-19,1.0,2.6801344432269353e-57,2.518395447816175e-87
2024-11-20,1.0,6.250256149848075e-53,1.2794036695443534e-88
2024-11-21,1.0,1.3267589144756163e-49,3.5525910174892915e-91
2024-11-22,1.0,3.8360492230044766e-52,8.093054060855862e-92
2024-11-23,1.0,3.103631250411762e-63,2.505045620331969e-88
2024-11-24,1.0,2.806673973682802e-63,4.9646098176678916e-88
2024-11-25,1.0,2.4572434434363335e-63,9.737298061189707e-88
2024-11-26,1.0,1.9932417098554564e-68,4.6801947922525325e-86
2024-11-27,1.0,2.3289309280343193e-74,1.244795027620113e-84
2024-11-28,1.0,5.998670255957189e-73,3.919791209494821e-82
2024-11-30,1.0,6.33042105661495e-79,1.0907907834165454e-79
2024-12-01,1.0,4.1493465427924654e-79,2.0997149862862998e-79
2024-12-02,1.0,3.5772998165741055e-77,6.821221134521007e-71
2024-12-03,1.0,1.8737637821567755e-80,3.1520487773519283e-71
2024-12-04,1.0,8.085138275968489e-82,2.2257442566891495e-70
2024-12-05,1.0,1.3716110025143854e-80,1.491824221503958e-70
2024-12-06,1.0,1.5156759057759806e-78,5.470104188721328e-70
2024-12-07,1.0,6.48574383597845e-90,7.885502416899438e-70
2024-12-08,1.0,3.149410261657702e-90,9.577674013398561e-70
2024-12-09,1.0,1.5997717224543288e-90,1.1536325598634586e-69
2024-12-10,1.0,8.631233542374299e-72,3.6067102300105883e-72
2024-12-11,1.0,2.123199553764387e-72,2.380785000966156e-72
2024-12-12,1.0,1.0375223269785022e-81,2.308660514956966e-72
2024-12-13,1.0,2.2634518498693354e-79,6.788008283231579e-74
2024-12-14,1.0,3.740862763619308e-81,1.8873995967638338e-73
2024-12-15,1.0,3.054382252597006e-81,2.523426965171248e-73
2024-12-16,1.0,2.511214803272328e-80,3.0710126772541294e-73
2024-12-17,1.0,1.1040613290971545e-71,1.856958934298552e-74
2024-12-18,1.0,1.7321444626653756e-61,8.620068163051315e-77
2024-12-19,1.0,1.8585760633897196e-16,1.0560356742077261e-91
2024-12-20,1.0,9.106917454957118e-28,1.5647166499712577e-92
2024-12-21,1.0,6.648546734799033e-47,1.0093473440921173e-83
2024-12-22,1.0,6.583059866805352e-47,1.3523220538224643e-83
2024-12-23,1.0,5.274563746996948e-47,2.3998141508176725e-83
2024-12-24,1.0,2.6954752929108777e-57,4.778573831958535e-81
2024-12-25,1.0,9.050114234140905e-79,1.589363743717903e-76
2024-12-27,1.0,2.7261921967670946e-74,9.002272775295185e-77
2024-12-28,1.0,2.032837079769485e-63,3.7121937353622704e-79
2024-12-29,1.0,1.1546486992054488e-63,3.6047664789039305e-79
2024-12-30,1.0,1.4029396864170105e-63,4.722411076990299e-79
2024-12-31,1.0,7.177479446003908e-56,4.344282515331068e-82
2025-01-01,1.0,3.54267439373188e-57,1.2184860050158962e-83
2025-01-03,1.0,2.3908421251058513e-53,1.4771555010265245e-78
2025-01-04,1.0,2.0587400087662444e-63,1.2977732759312528e-73
2025-01-05,1.0,6.314432737412502e-63,2.3115544436569446e-72
2025-01-06,1.0,1.2901635537564198e-62,4.0871830959044566e-72
2025-01-07,1.0,1.8936669783706432e-61,3.311565494260695e-69
2025-01-08,1.0,5.633491243571142e-51,6.760276632863611e-73
2025-01-09,1.0,4.748617619492514e-53,4.413002641309764e-74
2025-01-11,1.0,4.835706779859955e-44,7.755488097270477e-78
2025-01-12,1.0,1.3045545666800426e-43,1.1712445978386018e-77
2025-01-13,1.0,3.5013933899053077e-43,2.821414136806655e-77
2025-01-14,1.0,5.0166364308970676e-46,6.493772258670719e-78
2025-01-15,1.0,4.828786325244491e-46,1.586860619606331e-76
2025-01-16,1.0,2.018335504601177e-59,1.487368651322692e-70
2025-01-17,1.0,7.666970663869908e-56,4.061460568872349e-71
2025-01-18,1.0,4.44019454119087e-62,9.051617149583991e-71
2025-01-19,1.0,3.633030856369693e-62,5.7857005344512405e-71
2025-01-20,1.0,5.191409381918208e-62,7.209973588337096e-71
2025-01-22,1.0,3.05969060987066e-67,2.637450858242761e-66
2025-01-23,1.0,1.8256785902974198e-68,3.181247546961615e-67
2025-01-24,1.0,9.298816191464023e-71,1.075891907503937e-67
2025-01-25,1.0,1.0514011973670013e-70,3.0178181261214974e-66
2025-01-26,1.0,1.810888821497168e-70,1.4280254551287707e-65
2025-01-27,1.0,2.400464795955795e-70,1.5807432069508245e-65
2025-01-28,1.0,1.0639422450671428e-48,8.167160043668031e-72
2025-01-29,1.0,2.034944567153994e-58,7.86101289011115e-70
2025-01-30,1.0,3.0199561191343084e-56,5.118329492940256e-70
2025-01-31,1.0,4.179713502211508e-60,1.5985574528158997e-67
2025-02-01,1.0,9.299848698726576e-57,1.3370010165084883e-70
2025-02-02,1.0,1.2691389271839108e-56,1.5157101713262938e-70
2025-02-03,1.0,4.458047478157041e-57,2.895248311136023e-70
2025-02-04,1.0,2.83644489506985e-45,9.425967293963867e-75
2025-02-05,1.0,1.1107872685062832e-49,2.676869937285787e-68
2025-02-06,1.0,5.77949485654816e-58,2.515614114329229e-64
2025-02-07,1.0,1.8068861974881714e-60,4.303224314282775e-64
2025-02-08,1.0,3.1768311615345426e-53,9.62369858365309e-67
2025-02-09,1.0,4.575450208943372e-53,1.1640595269023712e-66
2025-02-10,1.0,5.827763274534588e-53,1.4603963715138188e-66
2025-02-11,1.0,2.879663508375444e-59,4.3222597536667003e-66
2025-02-12,1.0,1.6532933889704898e-57,2.23950942285783e-65
2025-02-13,1.0,3.885166427831604e-57,3.1861328009173666e-64
2025-02-14,1.0,1.1974819969863443e-61,9.380248848950322e-61
2025-02-15,1.0,1.5266314463070427e-60,2.2902498017231292e-58
2025-02-16,1.0,5.016239665457142e-61,1.1176455602958668e-58
2025-02-17,1.0,1.0821430693683594e-61,1.1885253950469262e-59
2025-02-19,1.0,2.341360578245606e-59,8.070768326976609e-62
2025-02-20,1.0,6.891086013736879e-61,2.2729890679604557e-62
2025-02-21,1.0,2.425650663064593e-56,6.224837728262739e-61
2025-02-22,1.0,3.71405426876063e-45,2.399706423270226e-66
2025-02-23,1.0,3.753104502329827e-45,1.3975090499603357e-66
2025-02-24,1.0,3.8183498382234035e-45,8.220586669620719e-67
2025-02-25,1.0,3.101890050470895e-43,1.1067539024046454e-68
2025-02-26,1.0,6.835301484876366e-41,3.5805879747784175e-69
2025-02-27,1.0,4.656619223782235e-41,5.434818776940146e-69
2025-02-28,1.0,4.589109843838614e-35,9.022079111837023e-73
2025-03-01,1.0,1.3208824999133962e-40,5.199116745623136e-73
2025-03-02,1.0,2.1109132351132156e-40,3.5992045563791e-73
2025-03-03,1.0,3.233305984874492e-40,2.414775725879823e-73
2025-03-04,1.0,3.867460793453916e-29,1.3930071863802326e-73
2025-03-05,1.0,2.9230358014023258e-25,1.1383443269945695e-72
2025-03-06,1.0,2.0485442861461766e-28,2.9901058246984305e-71
2025-03-07,1.0,9.283947692459892e-19,8.816612594895244e-70
2025-03-08,1.0,5.550923174582696e-22,3.400463716704204e-73
2025-03-09,1.0,9.840094761305494e-22,2.307108378041901e-74
2025-03-10,1.0,1.6072171189132819e-21,2.5954410469168435e-75
2025-03-11,0.9999999989283452,1.071656000784065e-09,8.347452765272511e-79
2025-03-12,0.9999999992947863,7.052133545874188e-10,4.868558089720937e-79
2025-03-13,1.0,3.131982404746759e-15,6.965649747419789e-79
2025-03-14,0.9999999999999787,1.9666851095005783e-14,5.417069006906503e-80
2025-03-15,1.0,4.482443363944469e-22,1.9885250896971926e-77
2025-03-16,1.0,4.2042860590659e-22,8.94933002275658e-78
2025-03-17,1.0,2.128663537688173e-22,3.8368833673118795e-78
2025-03-18,1.0,1.1803315357437406e-25,1.8324722549946946e-77
2025-03-19,1.0,2.215957223322803e-21,2.68416536191174e-79
2025-03-20,1.0,1.0231596219508302e-28,8.616681978324365e-78
2025-03-21,1.0,1.3317911560588486e-28,2.1638758716162943e-78
2025-03-22,1.0,6.355387299347877e-31,3.3389365683574696e-78
2025-03-23,1.0,6.342711708995337e-31,2.3740458527431583e-78
2025-03-24,1.0,7.633404616500718e-32,9.594463528509558e-79
2025-03-25,1.0,2.71785514229959e-41,1.1063840501379355e-75
2025-03-26,1.0,8.64915591592142e-43,5.896671780743446e-74
2025-03-27,1.0,1.7835806329720404e-37,2.799311538817707e-77
2025-03-28,1.0,2.2866969042738294e-35,8.53236488786419e-77
2025-03-29,1.0,1.096857895227989e-24,5.514489012552439e-82
2025-03-30,1.0,1.1888709247249398e-24,3.8421305491750156e-82
2025-03-31,1.0,2.4525929673398434e-25,6.679668302865529e-83
2025-04-01,1.0,2.833369063602366e-24,7.630646335168828e-85
2025-04-02,1.0,5.082634795541877e-25,7.578950917569678e-85
2025-04-03,1.0,1.4873869122303115e-25,1.4441043966585312e-84
2025-04-04,0.9998289560879041,0.0001710439120947269,5.016240102009308e-89
2025-04-05,5.853903039976e-59,1.0,1.966759195822004e-128
2025-04-06,4.3669297669678915e-64,1.0,6.161356163051838e-135
2025-04-07,2.219256538655916e-67,1.0,5.924060962478268e-139
2025-04-08,2.024552413494184e-78,1.0,8.448841364355962e-144
2025-04-09,2.0968422460770505e-121,1.0,1.7726323725751974e-163
2025-04-10,2.0292172514596175e-13,0.999999999999801,1.4690308476075316e-108
2025-04-11,1.361532060170181e-44,1.0,5.279585461369188e-128
2025-04-12,7.976308173324689e-30,1.0,4.8708612760466745e-118
2025-04-13,4.9181296214124015e-30,1.0,9.094070070637202e-119
2025-04-14,6.529226666211094e-31,1.0,1.2817493958665136e-119
2025-04-15,1.2553412969869386e-06,0.9999987446587034,6.047005324314134e-101
2025-04-16,0.00031070701828368594,0.9996892929817222,5.80254597885915e-100
2025-04-17,1.0242145895114247e-12,0.9999999999989768,3.8546326323375224e-108
2025-04-18,0.0014198378539206401,0.9985801621460858,3.585967165060066e-101
2025-04-22,6.157005856157351e-17,1.0,1.5926958485286383e-113
2025-04-23,1.4966986591953537e-05,0.999985033013413,2.7203271142262213e-103
2025-04-24,0.9994028955971859,0.0005971044028162741,4.144009411994107e-96
2025-04-25,0.9999999752674501,2.473255067390417e-08,3.118915457410191e-95
2025-04-26,0.9999999999985363,1.4623231401176875e-12,1.4855410011144226e-93
2025-04-27,0.9999999999998508,1.517392248333771e-13,2.016605090490574e-95
2025-04-28,0.9999999999934062,6.592387010051261e-12,3.1564697878886623e-99
2025-04-29,0.9999999998960618,1.0393466676039258e-10,4.62423484718928e-100
2025-04-30,0.9999999999998295,1.7048061070287577e-13,7.887029279150885e-99
2025-05-01,0.9999999999942446,5.748352326605054e-12,9.251692568145435e-101
2025-05-02,0.9999999999366054,6.338855536201889e-11,4.158426516086287e-102
2025-05-03,1.0,6.230786079058136e-20,1.8730004782095303e-94
2025-05-04,1.0,4.356207630853014e-19,1.515504818220448e-96
2025-05-05,1.0,9.657697544031838e-20,1.7685245268565702e-95
2025-05-06,1.0,1.020907604577106e-16,4.852590953459556e-97
2025-05-07,0.9999999999997016,2.9991106035557873e-13,6.935645174068143e-98
2025-05-08,1.0,2.532028426441153e-16,3.706504316014349e-97
2025-05-09,1.0,7.661999284097351e-21,1.1646722759698575e-95
2025-05-10,1.0,3.1912854942860743e-22,6.633624041767147e-96
2025-05-11,1.0,2.695054651388123e-22,7.247215324670503e-96
2025-05-12,1.0,3.2704216075833858e-21,1.4990362121041054e-97
2025-05-13,1.0,6.684457973242773e-39,2.0245962366864363e-89
2025-05-14,1.0,1.8263030099198836e-40,6.748713404183019e-87
2025-05-15,1.0,3.790857194489542e-39,1.3757961836284435e-86
2025-05-16,1.0,2.1975165060643394e-43,6.036094668174392e-85
2025-05-17,1.0,3.345190313920667e-47,8.904464873396125e-84
2025-05-18,1.0,3.0021646580130975e-47,7.74846550362961e-84
2025-05-19,1.0,2.396684554491557e-47,7.342918267129587e-84
2025-05-20,1.0,4.50715546558355e-42,1.4817121183775845e-85
2025-05-21,1.0,3.809701487201317e-42,1.0750281159350116e-84
2025-05-22,1.0,2.0349006201013565e-29,8.941738044364968e-89
2025-05-23,1.0,1.902262876471044e-31,3.808599940886628e-88
2025-05-24,1.0,2.765208770275483e-22,1.4531522060118755e-91
2025-05-25,1.0,2.7331080728097252e-22,1.3927940178986153e-91
2025-05-26,1.0,2.4963449047408708e-22,7.138187798994945e-92
2025-05-28,1.0,2.2603959408219475e-37,7.193437608533525e-86
2025-05-29,1.0,5.6435325257994234e-36,4.926854085858823e-87
2025-05-30,1.0,4.2847800985452824e-36,1.646936034244485e-85
2025-05-31,1.0,1.900393454387123e-39,1.4888472486201988e-84
2025-06-01,1.0,1.7695630636152742e-39,1.5048355685583165e-84
2025-06-02,1.0,2.706197850578866e-39,1.2573019963372062e-84
2025-06-03,1.0,1.8975569046580867e-39,1.4310923498130224e-79
2025-06-04,1.0,2.913148718656671e-44,4.294120657951104e-79
2025-06-05,1.0,2.317236861985401e-43,4.1118786975218165e-79
2025-06-06,1.0,1.0566351613723698e-38,1.370359284509243e-78
2025-06-07,1.0,2.1051479173080934e-49,7.025567708026467e-75
2025-06-08,1.0,1.4553695335416908e-49,7.334177631883238e-75
2025-06-09,1.0,9.514995658966077e-50,7.248527271671328e-75
2025-06-10,1.0,8.83728156389966e-47,1.6705733631684115e-74
2025-06-11,1.0,5.9155967142885446e-49,2.0058616825666246e-74
2025-06-12,1.0,1.5648978045304909e-46,2.883340187615168e-75
2025-06-13,1.0,6.519988074689563e-42,6.239817752229602e-76
2025-06-14,1.0,4.675506616074578e-31,5.086097146184009e-82
2025-06-15,1.0,4.816219286007089e-31,2.4154484036731805e-82
2025-06-16,1.0,3.0622239783992555e-31,1.9984935675096263e-82
2025-06-17,1.0,8.903935531797127e-38,4.0271207901716523e-78
2025-06-18,1.0,9.631786561835488e-30,2.2145910580641157e-82
2025-06-19,1.0,1.5142625892984538e-34,5.179280029083522e-81
2025-06-21,1.0,3.648850566846112e-33,5.754179271412945e-82
2025-06-22,1.0,2.362482278437903e-33,6.53253553016575e-82
2025-06-23,1.0,1.4356697316808356e-33,7.195890065995397e-82
2025-06-24,1.0,2.234972213108185e-36,5.048781596737901e-80
2025-06-25,1.0,1.9199308709557098e-46,3.5681341324998233e-75
2025-06-26,1.0,4.5958028712274825e-50,2.250032803189443e-73
2025-06-27,1.0,2.3741853384047198e-51,3.7777359566849045e-72
2025-06-28,1.0,1.1655551519211149e-53,1.1814810251221414e-71
2025-06-29,1.0,6.688863351554215e-54,8.193945897935908e-72
2025-06-30,1.0,3.434647672374859e-54,6.413631348299312e-72
2025-07-01,1.0,5.620143062799736e-52,3.82773229346801e-72
2025-07-02,1.0,4.484872698255525e-51,2.8102319307516636e-72
2025-07-03,1.0,2.6460305597255497e-53,4.1894980133169666e-72
2025-07-04,1.0,2.040709262681617e-55,4.166266438913475e-71
2025-07-08,1.0,6.197626560589268e-48,1.5234435940415793e-72
2025-07-09,1.0,7.615392272951104e-53,6.122330847266175e-71
2025-07-10,1.0,3.4939339557589334e-59,1.5869432733404503e-69
2025-07-11,1.0,3.1754071179233853e-60,1.1582199166418246e-68
2025-07-12,1.0,3.421510007327278e-55,2.682174287482962e-69
2025-07-13,1.0,2.7380280579721166e-55,2.4529188233563164e-69
2025-07-14,1.0,1.9315858983334532e-55,1.7406132625641737e-69
2025-07-15,1.0,8.242010345573507e-52,2.416408622732358e-71
2025-07-16,1.0,1.2715220905370616e-51,2.2703017884880405e-73
2025-07-17,1.0,2.092637952940446e-53,2.2412068448897135e-72
2025-07-18,1.0,1.414638193156646e-57,1.8597024738325e-71
2025-07-19,1.0,9.058656875105789e-58,1.0955408742387081e-70
2025-07-20,1.0,8.505274656161883e-58,2.3949303033045384e-70
2025-07-21,1.0,6.230566627636852e-58,3.7066148298510527e-70
2025-07-22,1.0,5.0341040809716016e-55,1.2823938417266213e-68
2025-07-23,1.0,2.756184504434647e-55,2.9185464047883545e-67
2025-07-24,1.0,3.8470404177634506e-62,5.3394862428758026e-64
2025-07-25,1.0,1.0311239763768948e-62,1.7206366970553178e-64
2025-07-26,1.0,7.07637114098501e-68,1.3834310622937404e-64
2025-07-27,1.0,4.768542602570715e-68,3.316003132900825e-64
2025-07-28,1.0,1.2950806655192662e-68,1.3244801638679948e-64
2025-07-29,1.0,9.580952576517347e-71,5.194784762089155e-68
2025-07-30,1.0,3.564611014471333e-64,1.067779262352773e-70
2025-07-31,1.0,4.613475729914784e-70,3.733123768762838e-72
2025-08-01,1.0,9.26737653953856e-63,3.5231260659252374e-75
2025-08-02,1.0,1.1244243089520295e-43,1.9502004607017044e-77
2025-08-03,1.0,2.054481625896359e-43,1.367928836655855e-77
2025-08-04,1.0,3.586865710464776e-43,1.0403806647612353e-77
2025-08-05,1.0,2.9254114259666323e-56,1.7131147796751314e-76
2025-08-06,1.0,3.4955857530109974e-53,3.972896855610389e-76
2025-08-07,1.0,6.66039165489544e-59,6.400488586673636e-73
2025-08-08,1.0,2.430669535762547e-61,5.2569572898696546e-73
2025-08-09,1.0,5.597112040634906e-72,5.517846595156124e-70
2025-08-10,1.0,3.401990029632086e-72,5.973848281559494e-70
2025-08-11,1.0,3.1023691447624454e-72,6.385956444516966e-70
2025-08-12,1.0,6.035076841321312e-65,1.9198315964629783e-72
2025-08-13,1.0,1.787043938314786e-76,5.119369064512589e-69
2025-08-14,1.0,1.4925538041853343e-77,8.285287661085337e-68
2025-08-15,1.0,2.808043968081468e-75,4.074439352113682e-69
2025-08-16,1.0,1.8975622101953323e-72,1.8566592052173743e-68
2025-08-17,1.0,1.196073731975133e-72,1.9526719701670065e-68
2025-08-18,1.0,8.415572480348379e-73,2.1362742891715663e-68
2025-08-19,1.0,2.4450267105797867e-74,5.512489142777458e-69
2025-08-20,1.0,3.04319763822775e-70,1.6262715640651507e-70
2025-08-21,1.0,5.300499514301065e-69,1.1785684275302991e-70
2025-08-22,1.0,7.201300640320551e-64,7.798989649241529e-73
2025-08-23,1.0,9.341305674216122e-80,6.834535935641806e-67
2025-08-24,1.0,5.24790118168649e-80,9.283047465721007e-67
2025-08-25,1.0,8.564815236584954e-80,9.384471282217383e-66
2025-08-26,1.0,7.806785328225986e-77,5.232455352322098e-69
2025-08-27,1.0,9.722386484704128e-80,3.2055646573220254e-69
2025-08-28,1.0,1.5986688477912554e-78,1.7481620582420285e-69
2025-08-29,1.0,3.765027432390445e-80,8.900147042024705e-66
2025-08-30,1.0,1.744076554426881e-71,6.133798447828218e-67
2025-08-31,1.0,1.4576725351349724e-71,6.12719174859989e-67
2025-09-01,1.0,1.022916920536572e-71,4.60523563311368e-67
2025-09-03,1.0,5.069392975470278e-60,3.3801385375532204e-65
2025-09-04,1.0,5.320951343628853e-64,2.3338759187328353e-63
2025-09-05,1.0,6.217022266333448e-73,2.015566032220183e-63
2025-09-06,1.0,4.911509234705349e-72,4.728975258542546e-62
2025-09-07,1.0,3.4894033058853576e-72,4.092148662839429e-62
2025-09-08,1.0,2.7740422521453293e-73,2.0762455425217746e-62
2025-09-09,1.0,5.5739164294860305e-73,2.7459494401545864e-61
2025-09-10,1.0,5.83867786905383e-76,5.838615241466512e-63
2025-09-11,1.0,2.1510082878513632e-73,6.550284222332906e-63
2025-09-12,1.0,2.825249008280882e-78,2.3882355736783132e-61
2025-09-13,1.0,1.1625237677439231e-76,3.72154136841765e-60
2025-09-14,1.0,1.0718928580066556e-76,4.0421621530075947e-60
2025-09-15,1.0,1.1798278682774977e-75,9.00515821772442e-60
2025-09-16,1.0,4.1690490334924977e-69,1.623787722919886e-60
2025-09-17,1.0,1.826467096258952e-63,3.4995001120002548e-59
2025-09-18,1.0,2.808907859000076e-69,1.3934148135548487e-60
2025-09-19,1.0,1.4166647273577843e-70,4.799865836783237e-61
2025-09-20,1.0,1.4619809197020235e-73,3.114720626088677e-62
2025-09-21,1.0,1.2792749509141093e-73,3.4461633706557813e-62
2025-09-22,1.0,6.029746885088593e-74,3.1256253484994975e-62
2025-09-23,1.0,3.6649709069539914e-69,1.0323119656324592e-60
2025-09-24,1.0,7.96598708892089e-68,2.9945576922224564e-61
2025-09-25,1.0,1.9365823086971734e-71,6.152793576408397e-63
2025-09-26,1.0,2.3173759349387968e-70,2.33874016992057e-65
2025-09-27,1.0,1.82165770138617e-73,1.6945809962673783e-62
2025-09-28,1.0,1.1406200695172726e-73,1.5965610056726079e-62
2025-09-29,1.0,1.2643301460151552e-73,1.9970953503621053e-62
2025-09-30,1.0,8.03174504706579e-70,4.845490716923285e-61
2025-10-01,1.0,2.130878424967327e-70,3.1594149661479356e-61
2025-10-02,1.0,1.2308697200791879e-67,2.0169836192845384e-54
2025-10-03,1.0,3.193843157565061e-68,5.630907951022457e-56
2025-10-04,1.0,1.6381168372114628e-65,1.338083152085567e-54
2025-10-05,1.0,4.278206521118678e-66,3.764458182134121e-55
2025-10-06,1.0,1.7033892743066908e-65,6.573322727027431e-55
2025-10-07,1.0,3.5953785185652886e-69,2.54356651657708e-57
2025-10-08,1.0,6.71211351626802e-69,4.95623272018257e-61
2025-10-09,1.0,1.7906736486045883e-72,4.605436199873556e-61
2025-10-10,1.0,1.56427093978855e-74,1.1557363469174286e-63
2025-10-11,1.0,2.2021664135024746e-48,3.642000421577949e-62
2025-10-12,1.0,1.695780014633384e-44,1.6289024028504747e-63
2025-10-13,1.0,4.1233691863718275e-42,5.387839216667529e-64
2025-10-15,1.0,5.916094399520452e-43,1.9469950280795658e-63
2025-10-16,1.0,1.5839195501865767e-41,2.5201093692395647e-62
2025-10-17,1.0,1.334842628294791e-22,7.902262771225753e-63
2025-10-18,1.0,1.879866810336404e-39,4.5508887853181496e-63
2025-10-19,1.0,4.280095024787299e-39,3.4011964340708474e-63
2025-10-20,1.0,9.256888792973144e-39,2.837684748124053e-63
2025-10-21,1.0,7.46043872426856e-52,1.1368398871125229e-61
2025-10-22,1.0,3.5285870141768815e-55,1.3522143568859252e-62
2025-10-23,1.0,1.7360280149122297e-49,1.0143135305815287e-62
2025-10-24,1.0,1.0821994149916251e-57,4.402620735087124e-61
2025-10-25,1.0,3.843951124280121e-65,8.667041596094053e-60
2025-10-26,1.0,5.067089698113752e-65,1.0357732227825341e-59
2025-10-27,1.0,7.15854622541348e-65,1.317350054213231e-59
2025-10-28,1.0,3.4950165437351065e-71,3.1066997755997904e-58
2025-10-29,1.0,1.0047943144859625e-64,1.712719246450453e-58
2025-10-30,1.0,3.971254441157808e-61,4.427409139263005e-59
2025-10-31,1.0,3.169184711622709e-60,1.6162030974443343e-59
2025-11-01,1.0,5.9213138222772465e-58,6.403923908544309e-62
2025-11-02,1.0,1.1827750986563045e-54,1.0179943875199715e-51
2025-11-03,1.0,2.1872811135156494e-54,1.5132149423842494e-51
2025-11-04,1.0,1.1217614778737502e-56,9.660662699364588e-51
2025-11-05,1.0,5.158689957054028e-47,8.75812146064371e-54
2025-11-06,1.0,5.046003512012351e-52,2.1301401638518143e-52
2025-11-07,1.0,1.3773195750518541e-42,4.288454054316713e-53
2025-11-08,1.0,1.5918206855069322e-44,2.0197391855431402e-52
2025-11-09,1.0,2.4110694954701373e-44,2.277901583274683e-52
2025-11-10,1.0,4.94979256471029e-44,6.220445825188726e-52
2025-11-11,1.0,1.0597963124544088e-51,3.0830441824154867e-49
2025-11-13,1.0,7.756563525518553e-49,4.754650712015293e-48
2025-11-14,1.0,3.1127419681856156e-35,6.222577911637169e-50
2025-11-15,1.0,1.7437844621201253e-37,2.971506933159275e-50
2025-11-16,1.0,2.6141117101524042e-37,3.0832942148232536e-50
2025-11-17,1.0,3.707841115553122e-37,3.0975681870755027e-50
2025-11-18,1.0,3.45096482646141e-27,1.5546541596062363e-52
2025-11-19,1.0,3.198434612416908e-19,2.133728433624521e-53
2025-11-20,1.0,4.801452864800143e-23,3.784768381650897e-55
2025-11-21,0.9999999999998721,1.2823554003026034e-13,3.9081865653669543e-56
2025-11-22,1.0,3.095227444950713e-23,4.036592105012983e-56
2025-11-23,1.0,6.74423255733517e-23,3.639702249715403e-56
2025-11-24,1.0,1.4100642845885555e-22,3.37851143707013e-56
2025-11-25,1.0,1.8762704124137133e-33,7.522332746591574e-54
2025-11-26,1.0,6.788074926512607e-42,1.8272867022652483e-50
2025-11-27,1.0,2.8741012745052036e-47,1.9400356700121717e-47
2025-11-29,1.0,5.6741307846877365e-49,4.6495666389624076e-45
2025-11-30,1.0,5.747935871091049e-49,6.124163925784689e-45
2025-12-01,1.0,6.229535251353374e-49,6.707777695125078e-45
2025-12-02,1.0,6.607065735625976e-38,2.427583216841421e-38
2025-12-03,1.0,1.987767296443318e-41,1.410018246512553e-36
2025-12-04,1.0,3.949777269789346e-44,7.590387782471048e-34
2025-12-05,1.0,9.822390960125225e-50,8.239862038209689e-35
2025-12-06,1.0,1.2101713617852518e-50,1.9806050986214715e-33
2025-12-07,1.0,5.069460460099568e-51,1.550081455211506e-33
2025-12-08,1.0,4.8064602195670183e-51,1.9094739431756476e-33
2025-12-09,1.0,7.818017823890212e-43,1.3506163619287867e-36
2025-12-10,1.0,6.090139853790076e-38,5.660856466497225e-37
2025-12-11,1.0,4.0038935372131693e-45,2.62509870935901e-34
2025-12-12,1.0,2.0779762425598424e-48,5.395636792363184e-32
2025-12-13,1.0,1.8931643130046742e-45,1.9567345357989037e-33
2025-12-14,1.0,1.1274390848933534e-45,1.4007337182002866e-33
2025-12-15,1.0,7.54908636192458e-46,1.005376659287093e-33
2025-12-16,1.0,2.39386245760624e-37,7.01069433512125e-33
2025-12-17,1.0,2.454759060645608e-37,8.989391788970338e-33
2025-12-18,1.0,9.79097962477853e-26,2.3485858164577918e-34
